timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T08:26:56.852393+00:00,train,1,1334,self,1.0,0,99,
2025-11-27T08:26:56.852526+00:00,train,1,1335,self,1.0,0,100,
2025-11-27T08:26:56.852671+00:00,train,1,1336,self,1.0,0,100,
2025-11-27T08:26:56.852799+00:00,train,1,1337,self,1.0,0,96,
2025-11-27T08:26:56.852927+00:00,train,1,1338,self,1.0,0,97,
2025-11-27T08:26:56.853054+00:00,train,1,1339,self,1.0,0,93,
2025-11-27T08:26:56.853182+00:00,train,1,1340,self,1.0,0,97,
2025-11-27T08:26:56.853309+00:00,train,1,1341,self,1.0,0,97,
2025-11-27T08:26:56.853437+00:00,train,1,1342,self,1.0,0,98,
2025-11-27T08:26:56.853564+00:00,train,1,1343,self,1.0,0,96,
2025-11-27T08:26:56.853705+00:00,train,1,1344,self,1.0,0,100,
2025-11-27T08:26:56.853828+00:00,train,1,1345,self,1.0,0,83,
2025-11-27T08:26:56.853952+00:00,train,1,1346,self,1.0,0,95,
2025-11-27T08:26:56.854077+00:00,train,1,1347,self,1.0,0,96,
2025-11-27T08:26:56.854205+00:00,train,1,1348,self,1.0,0,98,
2025-11-27T08:26:56.854328+00:00,train,1,1349,self,1.0,0,98,
2025-11-27T08:26:56.854452+00:00,train,1,1350,self,1.0,0,98,
2025-11-27T08:26:56.854576+00:00,train,1,1351,self,1.0,0,97,
2025-11-27T08:26:56.854700+00:00,train,1,1352,self,1.0,0,98,
2025-11-27T08:26:56.854835+00:00,train,1,1353,self,1.0,0,97,
2025-11-27T08:26:56.854956+00:00,train,1,1354,self,1.0,0,99,
2025-11-27T08:26:56.855101+00:00,train,1,1355,self,1.0,0,87,
2025-11-27T08:26:56.855227+00:00,train,1,1356,self,1.0,0,99,
2025-11-27T08:26:56.855349+00:00,train,1,1357,self,1.0,0,92,
2025-11-27T08:26:56.855487+00:00,train,1,1358,self,1.0,0,94,
2025-11-27T08:26:56.855662+00:00,train,1,1359,self,1.0,0,89,
2025-11-27T08:26:56.855817+00:00,train,1,1360,self,1.0,0,98,
2025-11-27T08:26:56.855946+00:00,train,1,1361,self,1.0,0,99,
2025-11-27T08:26:56.856071+00:00,train,1,1362,self,1.0,0,100,
2025-11-27T08:26:56.856194+00:00,train,1,1363,self,1.0,0,96,
2025-11-27T08:26:56.856317+00:00,train,1,1364,self,1.0,0,98,
2025-11-27T08:26:56.856521+00:00,train,1,1365,self,1.0,0,97,
2025-11-27T08:26:56.856665+00:00,train,1,1366,self,1.0,0,98,
2025-11-27T08:26:56.856811+00:00,train,1,1367,self,1.0,0,94,
2025-11-27T08:26:56.856938+00:00,train,1,1368,self,1.0,0,100,
2025-11-27T08:26:56.857065+00:00,train,1,1369,self,1.0,0,94,
2025-11-27T08:26:56.857189+00:00,train,1,1370,self,1.0,0,97,
2025-11-27T08:26:56.857330+00:00,train,1,1371,self,1.0,0,93,
2025-11-27T08:26:56.857453+00:00,train,1,1372,self,1.0,0,99,
2025-11-27T08:26:56.857642+00:00,train,1,1373,self,1.0,0,90,
2025-11-27T08:26:56.857792+00:00,train,1,1374,self,1.0,0,97,
2025-11-27T08:26:56.857918+00:00,train,1,1375,self,1.0,0,97,
2025-11-27T08:26:56.858038+00:00,train,1,1376,self,1.0,0,98,
2025-11-27T08:26:56.858157+00:00,train,1,1377,self,1.0,0,81,
2025-11-27T08:26:56.858273+00:00,train,1,1378,self,1.0,0,96,
2025-11-27T08:26:56.858388+00:00,train,1,1379,self,1.0,0,99,
2025-11-27T08:26:56.858504+00:00,train,1,1380,self,1.0,0,100,
2025-11-27T08:26:56.858618+00:00,train,1,1381,self,1.0,0,95,
2025-11-27T08:26:56.858732+00:00,train,1,1382,self,1.0,0,98,
2025-11-27T08:26:56.858857+00:00,train,1,1383,self,1.0,0,94,
2025-11-27T08:26:56.858968+00:00,train,1,1384,self,1.0,0,97,
2025-11-27T08:26:56.859078+00:00,train,1,1385,self,1.0,0,93,
2025-11-27T08:26:56.859188+00:00,train,1,1386,self,1.0,0,100,
2025-11-27T08:26:56.859298+00:00,train,1,1387,self,1.0,0,93,
2025-11-27T08:26:56.859408+00:00,train,1,1388,self,1.0,0,98,
2025-11-27T08:26:56.859518+00:00,train,1,1389,self,1.0,0,80,
2025-11-27T08:26:56.859626+00:00,train,1,1390,self,1.0,0,89,
2025-11-27T08:26:56.859736+00:00,train,1,1391,self,1.0,0,82,
2025-11-27T08:26:56.859845+00:00,train,1,1392,self,1.0,0,98,
2025-11-27T08:26:56.859955+00:00,train,1,1393,self,1.0,0,82,
2025-11-27T08:26:56.860064+00:00,train,1,1394,self,1.0,0,100,
2025-11-27T08:26:56.860174+00:00,train,1,1395,self,1.0,0,90,
2025-11-27T08:26:56.860283+00:00,train,1,1396,self,1.0,0,98,
2025-11-27T08:26:56.860393+00:00,train,1,1397,self,1.0,0,98,
2025-11-27T08:26:56.860502+00:00,train,1,1398,self,1.0,0,99,
2025-11-27T08:26:56.860612+00:00,train,1,1399,self,1.0,0,92,
2025-11-27T08:26:56.860722+00:00,train,1,1400,self,1.0,0,98,
2025-11-27T08:26:56.860833+00:00,train,1,1401,self,1.0,0,80,
2025-11-27T08:26:56.860961+00:00,train,1,1402,self,1.0,0,97,
2025-11-27T08:26:56.861072+00:00,train,1,1403,self,1.0,0,93,
