timestamp,phase,curriculum_phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves,total_reward,step_reward,hit_reward,miss_reward,sink_reward,win_reward,loss_reward
2025-12-02T00:47:54.696612+00:00,train,bootcamp,1,320,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.696757+00:00,train,bootcamp,1,321,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.696909+00:00,train,bootcamp,1,322,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697061+00:00,train,bootcamp,1,323,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697215+00:00,train,bootcamp,1,324,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697368+00:00,train,bootcamp,1,325,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697520+00:00,train,bootcamp,1,326,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697670+00:00,train,bootcamp,1,327,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697815+00:00,train,bootcamp,1,328,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.697962+00:00,train,bootcamp,1,329,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.698110+00:00,train,bootcamp,1,330,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.698253+00:00,train,bootcamp,1,331,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.698395+00:00,train,bootcamp,1,332,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.698537+00:00,train,bootcamp,1,333,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.698679+00:00,train,bootcamp,1,334,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.698880+00:00,train,bootcamp,1,335,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.699043+00:00,train,bootcamp,1,336,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.699197+00:00,train,bootcamp,1,337,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.699480+00:00,train,bootcamp,1,338,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.699711+00:00,train,bootcamp,1,339,self,1.0,0,81,,-44.54999999999996,-44.54999999999996,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.699890+00:00,train,bootcamp,1,340,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.700104+00:00,train,bootcamp,1,341,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.700316+00:00,train,bootcamp,1,342,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.700496+00:00,train,bootcamp,1,343,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.700663+00:00,train,bootcamp,1,344,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.700869+00:00,train,bootcamp,1,345,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.701069+00:00,train,bootcamp,1,346,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.701242+00:00,train,bootcamp,1,347,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.701406+00:00,train,bootcamp,1,348,self,1.0,0,86,,-47.29999999999995,-47.29999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.701564+00:00,train,bootcamp,1,349,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.701724+00:00,train,bootcamp,1,350,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.701969+00:00,train,bootcamp,1,351,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.702133+00:00,train,bootcamp,1,352,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.702295+00:00,train,bootcamp,1,353,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.702447+00:00,train,bootcamp,1,354,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.702599+00:00,train,bootcamp,1,355,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.702751+00:00,train,bootcamp,1,356,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.702903+00:00,train,bootcamp,1,357,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703054+00:00,train,bootcamp,1,358,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703207+00:00,train,bootcamp,1,359,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703356+00:00,train,bootcamp,1,360,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703506+00:00,train,bootcamp,1,361,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703653+00:00,train,bootcamp,1,362,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703802+00:00,train,bootcamp,1,363,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.703950+00:00,train,bootcamp,1,364,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704098+00:00,train,bootcamp,1,365,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704246+00:00,train,bootcamp,1,366,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704394+00:00,train,bootcamp,1,367,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704541+00:00,train,bootcamp,1,368,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704691+00:00,train,bootcamp,1,369,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704838+00:00,train,bootcamp,1,370,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.704986+00:00,train,bootcamp,1,371,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.705134+00:00,train,bootcamp,1,372,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.705282+00:00,train,bootcamp,1,373,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.705430+00:00,train,bootcamp,1,374,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.705577+00:00,train,bootcamp,1,375,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.706426+00:00,train,bootcamp,1,376,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.706652+00:00,train,bootcamp,1,377,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.706825+00:00,train,bootcamp,1,378,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.706986+00:00,train,bootcamp,1,379,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.707146+00:00,train,bootcamp,1,380,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.707377+00:00,train,bootcamp,1,381,self,1.0,0,84,,-46.19999999999995,-46.19999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.707731+00:00,train,bootcamp,1,382,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.707933+00:00,train,bootcamp,1,383,self,1.0,0,70,,-38.49999999999999,-38.49999999999999,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.708101+00:00,train,bootcamp,1,384,self,1.0,0,84,,-46.19999999999995,-46.19999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.708334+00:00,train,bootcamp,1,385,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.708526+00:00,train,bootcamp,1,386,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.708689+00:00,train,bootcamp,1,387,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.708843+00:00,train,bootcamp,1,388,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.708995+00:00,train,bootcamp,1,389,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.709143+00:00,train,bootcamp,1,390,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.709290+00:00,train,bootcamp,1,391,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.709436+00:00,train,bootcamp,1,392,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.709582+00:00,train,bootcamp,1,393,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.709727+00:00,train,bootcamp,1,394,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.709874+00:00,train,bootcamp,1,395,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710022+00:00,train,bootcamp,1,396,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710168+00:00,train,bootcamp,1,397,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710315+00:00,train,bootcamp,1,398,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710461+00:00,train,bootcamp,1,399,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710604+00:00,train,bootcamp,1,400,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710747+00:00,train,bootcamp,1,401,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.710889+00:00,train,bootcamp,1,402,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711031+00:00,train,bootcamp,1,403,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711173+00:00,train,bootcamp,1,404,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711314+00:00,train,bootcamp,1,405,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711456+00:00,train,bootcamp,1,406,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711599+00:00,train,bootcamp,1,407,self,1.0,0,85,,-46.74999999999995,-46.74999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711742+00:00,train,bootcamp,1,408,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.711884+00:00,train,bootcamp,1,409,self,1.0,0,77,,-42.34999999999997,-42.34999999999997,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712024+00:00,train,bootcamp,1,410,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712167+00:00,train,bootcamp,1,411,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712309+00:00,train,bootcamp,1,412,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712451+00:00,train,bootcamp,1,413,self,1.0,0,83,,-45.649999999999956,-45.649999999999956,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712666+00:00,train,bootcamp,1,414,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712812+00:00,train,bootcamp,1,415,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.712955+00:00,train,bootcamp,1,416,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713097+00:00,train,bootcamp,1,417,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713238+00:00,train,bootcamp,1,418,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713381+00:00,train,bootcamp,1,419,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713523+00:00,train,bootcamp,1,420,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713666+00:00,train,bootcamp,1,421,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713810+00:00,train,bootcamp,1,422,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.713954+00:00,train,bootcamp,1,423,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714099+00:00,train,bootcamp,1,424,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714243+00:00,train,bootcamp,1,425,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714387+00:00,train,bootcamp,1,426,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714531+00:00,train,bootcamp,1,427,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714678+00:00,train,bootcamp,1,428,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714823+00:00,train,bootcamp,1,429,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.714967+00:00,train,bootcamp,1,430,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.715110+00:00,train,bootcamp,1,431,self,1.0,0,86,,-47.29999999999995,-47.29999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.715253+00:00,train,bootcamp,1,432,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.715396+00:00,train,bootcamp,1,433,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.715538+00:00,train,bootcamp,1,434,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.715682+00:00,train,bootcamp,1,435,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.715884+00:00,train,bootcamp,1,436,self,1.0,0,87,,-47.849999999999945,-47.849999999999945,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.716058+00:00,train,bootcamp,1,437,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.716207+00:00,train,bootcamp,1,438,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.716689+00:00,train,bootcamp,1,439,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.716957+00:00,train,bootcamp,1,440,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.717208+00:00,train,bootcamp,1,441,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.717496+00:00,train,bootcamp,1,442,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.717770+00:00,train,bootcamp,1,443,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.718088+00:00,train,bootcamp,1,444,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.718491+00:00,train,bootcamp,1,445,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.718814+00:00,train,bootcamp,1,446,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.719014+00:00,train,bootcamp,1,447,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.719209+00:00,train,bootcamp,1,448,self,1.0,0,91,,-50.04999999999993,-50.04999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.719386+00:00,train,bootcamp,1,449,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.719543+00:00,train,bootcamp,1,450,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.719695+00:00,train,bootcamp,1,451,self,1.0,0,90,,-49.499999999999936,-49.499999999999936,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.719848+00:00,train,bootcamp,1,452,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720001+00:00,train,bootcamp,1,453,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720150+00:00,train,bootcamp,1,454,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720299+00:00,train,bootcamp,1,455,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720448+00:00,train,bootcamp,1,456,self,1.0,0,89,,-48.94999999999994,-48.94999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720595+00:00,train,bootcamp,1,457,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720745+00:00,train,bootcamp,1,458,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.720892+00:00,train,bootcamp,1,459,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.721099+00:00,train,bootcamp,1,460,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.721282+00:00,train,bootcamp,1,461,self,1.0,0,88,,-48.39999999999994,-48.39999999999994,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.721442+00:00,train,bootcamp,1,462,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.721595+00:00,train,bootcamp,1,463,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.721743+00:00,train,bootcamp,1,464,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.721889+00:00,train,bootcamp,1,465,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722033+00:00,train,bootcamp,1,466,self,1.0,0,93,,-51.14999999999993,-51.14999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722177+00:00,train,bootcamp,1,467,self,1.0,0,82,,-45.09999999999996,-45.09999999999996,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722321+00:00,train,bootcamp,1,468,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722463+00:00,train,bootcamp,1,469,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722606+00:00,train,bootcamp,1,470,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722749+00:00,train,bootcamp,1,471,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.722893+00:00,train,bootcamp,1,472,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.723036+00:00,train,bootcamp,1,473,self,1.0,0,95,,-52.24999999999992,-52.24999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.723283+00:00,train,bootcamp,1,474,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.723481+00:00,train,bootcamp,1,475,self,1.0,0,83,,-45.649999999999956,-45.649999999999956,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.723649+00:00,train,bootcamp,1,476,self,1.0,0,96,,-52.79999999999992,-52.79999999999992,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.723808+00:00,train,bootcamp,1,477,self,1.0,0,86,,-47.29999999999995,-47.29999999999995,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.724031+00:00,train,bootcamp,1,478,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.724188+00:00,train,bootcamp,1,479,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.724348+00:00,train,bootcamp,1,480,self,1.0,0,99,,-54.44999999999991,-54.44999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.724506+00:00,train,bootcamp,1,481,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.724655+00:00,train,bootcamp,1,482,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.724838+00:00,train,bootcamp,1,483,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.725031+00:00,train,bootcamp,1,484,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.725219+00:00,train,bootcamp,1,485,self,1.0,0,100,,-54.99999999999991,-54.99999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.725421+00:00,train,bootcamp,1,486,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.725591+00:00,train,bootcamp,1,487,self,1.0,0,92,,-50.59999999999993,-50.59999999999993,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.725752+00:00,train,bootcamp,1,488,self,1.0,0,94,,-51.699999999999925,-51.699999999999925,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.725910+00:00,train,bootcamp,1,489,self,1.0,0,97,,-53.349999999999916,-53.349999999999916,0.0,0.0,0.0,0.0,0.0
2025-12-02T00:47:54.726070+00:00,train,bootcamp,1,490,self,1.0,0,98,,-53.89999999999991,-53.89999999999991,0.0,0.0,0.0,0.0,0.0
