timestamp,phase,round,episode,opponent,epsilon,outcome,moves,win_rate,baseline_win_rate
2025-11-27T00:40:26.814371+00:00,train,3,4392,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.814475+00:00,train,3,4393,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.814580+00:00,train,3,4394,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.814684+00:00,train,3,4395,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.814788+00:00,train,3,4396,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.814892+00:00,train,3,4397,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.814996+00:00,train,3,4398,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.815099+00:00,train,3,4399,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.815202+00:00,train,3,4400,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.815305+00:00,train,3,4401,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.815410+00:00,train,3,4402,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.815513+00:00,train,3,4403,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.815617+00:00,train,3,4404,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.815720+00:00,train,3,4405,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.815824+00:00,train,3,4406,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.815928+00:00,train,3,4407,self,0.9050000000000438,0,89,,
2025-11-27T00:40:26.816032+00:00,train,3,4408,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.816136+00:00,train,3,4409,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.816239+00:00,train,3,4410,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.816399+00:00,train,3,4411,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.816503+00:00,train,3,4412,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.816607+00:00,train,3,4413,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.816711+00:00,train,3,4414,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.816815+00:00,train,3,4415,self,0.9050000000000438,0,85,,
2025-11-27T00:40:26.816918+00:00,train,3,4416,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.817022+00:00,train,3,4417,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.817126+00:00,train,3,4418,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.817230+00:00,train,3,4419,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.817333+00:00,train,3,4420,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.817437+00:00,train,3,4421,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.817541+00:00,train,3,4422,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.817665+00:00,train,3,4423,self,0.9050000000000438,0,89,,
2025-11-27T00:40:26.817770+00:00,train,3,4424,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.817874+00:00,train,3,4425,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.817978+00:00,train,3,4426,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.818082+00:00,train,3,4427,self,0.9050000000000438,0,83,,
2025-11-27T00:40:26.818189+00:00,train,3,4428,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.818293+00:00,train,3,4429,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.818397+00:00,train,3,4430,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.818500+00:00,train,3,4431,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.818604+00:00,train,3,4432,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.818708+00:00,train,3,4433,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.818812+00:00,train,3,4434,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.818916+00:00,train,3,4435,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.819020+00:00,train,3,4436,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.819124+00:00,train,3,4437,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.819228+00:00,train,3,4438,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.819350+00:00,train,3,4439,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.819454+00:00,train,3,4440,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.819575+00:00,train,3,4441,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.819680+00:00,train,3,4442,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.819787+00:00,train,3,4443,self,0.9050000000000438,0,87,,
2025-11-27T00:40:26.819891+00:00,train,3,4444,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.819996+00:00,train,3,4445,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.820101+00:00,train,3,4446,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.820205+00:00,train,3,4447,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.820311+00:00,train,3,4448,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.820415+00:00,train,3,4449,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.820520+00:00,train,3,4450,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.820624+00:00,train,3,4451,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.820728+00:00,train,3,4452,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.820834+00:00,train,3,4453,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.820938+00:00,train,3,4454,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.821042+00:00,train,3,4455,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.821146+00:00,train,3,4456,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.821251+00:00,train,3,4457,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.821355+00:00,train,3,4458,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.821459+00:00,train,3,4459,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.821564+00:00,train,3,4460,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.821667+00:00,train,3,4461,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.821771+00:00,train,3,4462,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.821875+00:00,train,3,4463,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.821979+00:00,train,3,4464,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.822083+00:00,train,3,4465,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.822186+00:00,train,3,4466,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.822290+00:00,train,3,4467,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.822394+00:00,train,3,4468,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.822498+00:00,train,3,4469,self,0.9050000000000438,0,86,,
2025-11-27T00:40:26.822602+00:00,train,3,4470,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.822705+00:00,train,3,4471,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.822810+00:00,train,3,4472,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.823017+00:00,train,3,4473,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.823149+00:00,train,3,4474,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.823266+00:00,train,3,4475,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.823378+00:00,train,3,4476,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.823488+00:00,train,3,4477,self,0.9050000000000438,0,79,,
2025-11-27T00:40:26.823596+00:00,train,3,4478,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.823709+00:00,train,3,4479,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.823815+00:00,train,3,4480,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.823925+00:00,train,3,4481,self,0.9050000000000438,0,67,,
2025-11-27T00:40:26.824031+00:00,train,3,4482,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.824136+00:00,train,3,4483,self,0.9050000000000438,0,86,,
2025-11-27T00:40:26.824241+00:00,train,3,4484,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.824346+00:00,train,3,4485,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.824451+00:00,train,3,4486,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.824556+00:00,train,3,4487,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.824660+00:00,train,3,4488,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.824765+00:00,train,3,4489,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.824869+00:00,train,3,4490,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.824974+00:00,train,3,4491,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.825078+00:00,train,3,4492,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.825183+00:00,train,3,4493,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.825287+00:00,train,3,4494,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.825391+00:00,train,3,4495,self,0.9050000000000438,0,80,,
2025-11-27T00:40:26.825495+00:00,train,3,4496,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.825599+00:00,train,3,4497,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.825703+00:00,train,3,4498,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.825807+00:00,train,3,4499,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.825912+00:00,train,3,4500,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.839082+00:00,train,3,4501,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.839310+00:00,train,3,4502,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.839462+00:00,train,3,4503,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.839608+00:00,train,3,4504,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.839765+00:00,train,3,4505,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.839912+00:00,train,3,4506,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.840055+00:00,train,3,4507,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.840196+00:00,train,3,4508,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.840404+00:00,train,3,4509,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.840570+00:00,train,3,4510,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.840738+00:00,train,3,4511,self,0.9050000000000438,0,84,,
2025-11-27T00:40:26.840893+00:00,train,3,4512,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.841042+00:00,train,3,4513,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.841190+00:00,train,3,4514,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.841337+00:00,train,3,4515,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.841482+00:00,train,3,4516,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.841628+00:00,train,3,4517,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.841772+00:00,train,3,4518,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.841916+00:00,train,3,4519,self,0.9050000000000438,0,80,,
2025-11-27T00:40:26.842061+00:00,train,3,4520,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.842206+00:00,train,3,4521,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.842352+00:00,train,3,4522,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.842496+00:00,train,3,4523,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.842641+00:00,train,3,4524,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.842786+00:00,train,3,4525,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.842930+00:00,train,3,4526,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.843075+00:00,train,3,4527,self,0.9050000000000438,0,82,,
2025-11-27T00:40:26.843218+00:00,train,3,4528,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.843362+00:00,train,3,4529,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.843506+00:00,train,3,4530,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.843650+00:00,train,3,4531,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.843793+00:00,train,3,4532,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.843941+00:00,train,3,4533,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.844086+00:00,train,3,4534,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.844231+00:00,train,3,4535,self,0.9050000000000438,0,72,,
2025-11-27T00:40:26.844377+00:00,train,3,4536,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.844522+00:00,train,3,4537,self,0.9050000000000438,0,87,,
2025-11-27T00:40:26.844666+00:00,train,3,4538,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.844810+00:00,train,3,4539,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.844955+00:00,train,3,4540,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.845100+00:00,train,3,4541,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.845245+00:00,train,3,4542,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.845395+00:00,train,3,4543,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.845539+00:00,train,3,4544,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.845683+00:00,train,3,4545,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.845827+00:00,train,3,4546,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.845972+00:00,train,3,4547,self,0.9050000000000438,0,89,,
2025-11-27T00:40:26.846116+00:00,train,3,4548,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.846261+00:00,train,3,4549,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.846405+00:00,train,3,4550,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.846549+00:00,train,3,4551,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.846695+00:00,train,3,4552,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.846840+00:00,train,3,4553,self,0.9050000000000438,0,81,,
2025-11-27T00:40:26.846986+00:00,train,3,4554,self,0.9050000000000438,0,83,,
2025-11-27T00:40:26.847130+00:00,train,3,4555,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.847275+00:00,train,3,4556,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.847423+00:00,train,3,4557,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.847567+00:00,train,3,4558,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.847713+00:00,train,3,4559,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.847857+00:00,train,3,4560,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.848001+00:00,train,3,4561,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.848145+00:00,train,3,4562,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.848290+00:00,train,3,4563,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.848434+00:00,train,3,4564,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.848579+00:00,train,3,4565,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.848725+00:00,train,3,4566,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.848869+00:00,train,3,4567,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.849013+00:00,train,3,4568,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.849156+00:00,train,3,4569,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.849301+00:00,train,3,4570,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.849457+00:00,train,3,4571,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.849602+00:00,train,3,4572,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.849747+00:00,train,3,4573,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.849895+00:00,train,3,4574,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.850040+00:00,train,3,4575,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.850184+00:00,train,3,4576,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.850333+00:00,train,3,4577,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.850478+00:00,train,3,4578,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.850625+00:00,train,3,4579,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.850771+00:00,train,3,4580,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.850929+00:00,train,3,4581,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.851068+00:00,train,3,4582,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.851209+00:00,train,3,4583,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.851348+00:00,train,3,4584,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.851487+00:00,train,3,4585,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.851629+00:00,train,3,4586,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.851769+00:00,train,3,4587,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.851908+00:00,train,3,4588,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.852048+00:00,train,3,4589,self,0.9050000000000438,0,79,,
2025-11-27T00:40:26.852188+00:00,train,3,4590,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.852328+00:00,train,3,4591,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.852468+00:00,train,3,4592,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.852608+00:00,train,3,4593,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.852746+00:00,train,3,4594,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.852884+00:00,train,3,4595,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.853024+00:00,train,3,4596,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.853164+00:00,train,3,4597,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.853307+00:00,train,3,4598,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.853446+00:00,train,3,4599,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.853585+00:00,train,3,4600,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.853726+00:00,train,3,4601,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.853875+00:00,train,3,4602,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.854011+00:00,train,3,4603,self,0.9050000000000438,0,79,,
2025-11-27T00:40:26.854146+00:00,train,3,4604,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.854281+00:00,train,3,4605,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.854417+00:00,train,3,4606,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.854552+00:00,train,3,4607,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.854687+00:00,train,3,4608,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.854823+00:00,train,3,4609,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.854958+00:00,train,3,4610,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.855093+00:00,train,3,4611,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.855229+00:00,train,3,4612,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.855365+00:00,train,3,4613,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.855500+00:00,train,3,4614,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.855636+00:00,train,3,4615,self,0.9050000000000438,0,73,,
2025-11-27T00:40:26.855771+00:00,train,3,4616,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.855905+00:00,train,3,4617,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.856041+00:00,train,3,4618,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.856176+00:00,train,3,4619,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.856311+00:00,train,3,4620,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.856447+00:00,train,3,4621,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.856583+00:00,train,3,4622,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.856718+00:00,train,3,4623,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.856853+00:00,train,3,4624,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.856988+00:00,train,3,4625,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.857124+00:00,train,3,4626,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.857259+00:00,train,3,4627,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.857394+00:00,train,3,4628,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.857529+00:00,train,3,4629,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.857664+00:00,train,3,4630,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.857799+00:00,train,3,4631,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.857935+00:00,train,3,4632,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.858071+00:00,train,3,4633,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.858207+00:00,train,3,4634,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.858342+00:00,train,3,4635,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.858477+00:00,train,3,4636,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.858613+00:00,train,3,4637,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.858817+00:00,train,3,4638,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.858948+00:00,train,3,4639,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.859079+00:00,train,3,4640,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.859207+00:00,train,3,4641,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.859336+00:00,train,3,4642,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.859465+00:00,train,3,4643,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.859661+00:00,train,3,4644,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.859843+00:00,train,3,4645,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.860027+00:00,train,3,4646,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.860174+00:00,train,3,4647,self,0.9050000000000438,0,86,,
2025-11-27T00:40:26.860313+00:00,train,3,4648,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.860450+00:00,train,3,4649,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.860584+00:00,train,3,4650,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.860717+00:00,train,3,4651,self,0.9050000000000438,0,86,,
2025-11-27T00:40:26.860849+00:00,train,3,4652,self,0.9050000000000438,0,94,,
2025-11-27T00:40:26.860980+00:00,train,3,4653,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.861113+00:00,train,3,4654,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.861247+00:00,train,3,4655,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.861377+00:00,train,3,4656,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.861508+00:00,train,3,4657,self,0.9050000000000438,0,87,,
2025-11-27T00:40:26.861637+00:00,train,3,4658,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.861766+00:00,train,3,4659,self,0.9050000000000438,0,81,,
2025-11-27T00:40:26.861896+00:00,train,3,4660,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.862025+00:00,train,3,4661,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.862154+00:00,train,3,4662,self,0.9050000000000438,0,93,,
2025-11-27T00:40:26.862283+00:00,train,3,4663,self,0.9050000000000438,0,67,,
2025-11-27T00:40:26.862412+00:00,train,3,4664,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.862541+00:00,train,3,4665,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.862670+00:00,train,3,4666,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.862798+00:00,train,3,4667,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.862926+00:00,train,3,4668,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.863055+00:00,train,3,4669,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.863183+00:00,train,3,4670,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.863311+00:00,train,3,4671,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.863441+00:00,train,3,4672,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.863570+00:00,train,3,4673,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.863698+00:00,train,3,4674,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.863826+00:00,train,3,4675,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.863954+00:00,train,3,4676,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.864083+00:00,train,3,4677,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.864211+00:00,train,3,4678,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.864340+00:00,train,3,4679,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.864470+00:00,train,3,4680,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.864598+00:00,train,3,4681,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.864726+00:00,train,3,4682,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.864854+00:00,train,3,4683,self,0.9050000000000438,0,90,,
2025-11-27T00:40:26.864983+00:00,train,3,4684,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.865112+00:00,train,3,4685,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.865240+00:00,train,3,4686,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.865368+00:00,train,3,4687,self,0.9050000000000438,0,86,,
2025-11-27T00:40:26.865497+00:00,train,3,4688,self,0.9050000000000438,0,98,,
2025-11-27T00:40:26.865625+00:00,train,3,4689,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.865756+00:00,train,3,4690,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.865954+00:00,train,3,4691,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.866108+00:00,train,3,4692,self,0.9050000000000438,0,96,,
2025-11-27T00:40:26.866251+00:00,train,3,4693,self,0.9050000000000438,0,88,,
2025-11-27T00:40:26.866389+00:00,train,3,4694,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.866525+00:00,train,3,4695,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.866937+00:00,train,3,4696,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.867136+00:00,train,3,4697,self,0.9050000000000438,0,91,,
2025-11-27T00:40:26.867289+00:00,train,3,4698,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.867434+00:00,train,3,4699,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.867575+00:00,train,3,4700,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.867712+00:00,train,3,4701,self,0.9050000000000438,0,99,,
2025-11-27T00:40:26.867849+00:00,train,3,4702,self,0.9050000000000438,0,100,,
2025-11-27T00:40:26.867985+00:00,train,3,4703,self,0.9050000000000438,0,95,,
2025-11-27T00:40:26.868172+00:00,train,3,4704,self,0.9050000000000438,0,97,,
2025-11-27T00:40:26.868954+00:00,train,3,4705,self,0.9050000000000438,0,89,,
2025-11-27T00:40:26.869130+00:00,train,3,4706,self,0.9050000000000438,0,92,,
2025-11-27T00:40:26.869277+00:00,train,3,4707,self,0.9050000000000438,0,84,,
2025-11-27T00:40:26.869415+00:00,train,3,4708,self,0.9050000000000438,0,100,,
